orginal_time,latitude,longitude,depth,magnitude,location
2010-05-11 06:31:32 UTC,36.47,70.68,33.0,4.8[ML],"71km S of Fayzabad, Afghanistan"
2010-05-11 07:17:03 UTC,37.39,71.43,33.0,4.6[ML],"84km ENE of Fayzabad, Afghanistan"
2010-05-11 12:17:45 UTC,3.65,96.19,33.0,5.6[MB],"451km SE of Campbell Bay, Andaman and Nicobar island, India"
2010-05-11 20:15:02 UTC,36.5,69.12,33.0,4.6[ML],"143km WSW of Fayzabad, Afghanistan"
2010-05-11 21:57:28 UTC,34.67,80.24,33.0,3.2[ML],"250km NNE of Hanley, Jammu & Kashmir, India"
2010-05-12 04:53:43 UTC,38.56,68.68,10.0,4.3[ML],"9km W of Dushanbe, Tajikistan"
2010-05-13 00:19:32 UTC,14.4,92.43,33.0,4.2[ML],"139km NNW of Diglipur, Andaman and Nicobar island, India"
2010-05-13 04:36:16 UTC,38.32,73.52,66.0,4.5[MB],"294km ENE of Fayzabad, Afghanistan"
2010-05-13 08:47:04 UTC,29.9,77.61,10.0,3.0[ML],"53km W of Haridwar, Uttarakhand, India"
2010-05-13 12:54:50 UTC,36.45,70.85,33.0,4.8[ML],"77km SSE of Fayzabad, Afghanistan"
2010-05-13 15:08:01 UTC,36.18,70.55,33.0,4.0[ML],"102km S of Fayzabad, Afghanistan"
2010-05-14 07:59:36 UTC,37.19,81.66,33.0,4.2[ML],"500km NE of Leh, Laddakh, India"
2010-05-14 08:40:37 UTC,31.36,76.86,10.0,3.3[ML],"26km SSW of Mandi, Himachal Pradesh, India"
2010-05-14 11:31:31 UTC,14.6,92.72,33.0,4.2[ML],"151km N of Diglipur, Andaman and Nicobar island, India"
2010-05-14 14:46:29 UTC,29.58,90.16,10.0,5.0[MB],"240km NNE of Thimphu, Bhutan"
2010-05-14 16:59:18 UTC,14.6,92.87,33.0,4.4[ML],"148km N of Diglipur, Andaman and Nicobar island, India"
2010-05-16 08:55:47 UTC,14.4,93.6,33.0,5.3[MB],"142km NNE of Diglipur, Andaman and Nicobar island, India"
2010-05-16 20:48:35 UTC,36.23,70.8,33.0,4.5[ML],"99km SSE of Fayzabad, Afghanistan"
2010-05-17 09:19:12 UTC,14.22,93.24,33.0,4.2[ML],"109km NNE of Diglipur, Andaman and Nicobar island, India"
2010-05-18 16:50:18 UTC,33.36,75.36,10.0,3.2[ML],"57km NE of Katra, Jammu and Kashmir, India"
2010-05-19 07:39:45 UTC,37.55,72.61,33.0,4.3[ML],"188km ENE of Fayzabad, Afghanistan"
2010-05-22 08:14:57 UTC,35.98,69.68,33.0,4.7[ML],"146km SSW of Fayzabad, Afghanistan"
2010-05-22 17:34:04 UTC,26.86,74.4,10.0,2.5[ML],"43km NNW of Pushkar, Rajasthan, India"
2010-05-25 00:51:58 UTC,11.25,92.6,33.0,4.5[ML],"43km SSW of Portblair, Andaman and Nicobar island, India"
2010-05-26 02:22:20 UTC,32.2,76.92,10.0,2.9[ML],"25km W of Manali, Himachal Pradesh, India"
2010-05-27 01:29:58 UTC,34.9,67.9,10.0,4.4[ML],"125km WNW of Kabul , Afghanistan"
2010-05-27 01:45:27 UTC,34.14,67.73,10.0,4.1[ML],"143km WSW of Kabul , Afghanistan"
2010-05-27 05:38:23 UTC,38.86,71.6,33.0,4.4[MB],"216km NNE of Fayzabad, Afghanistan"
2010-05-28 07:25:05 UTC,31.9,77.78,10.0,4.5[ML],"63km E of Kullu, Himachal Pradesh, India"
2010-05-28 10:15:45 UTC,27.96,75.56,10.0,2.4[ML],"118km N of Jaipur, Rajasthan, India"
2010-05-29 02:29:46 UTC,33.25,96.32,10.0,5.5[MB],"576km N of Pangin, Arunachal Pradesh, India"
2010-05-30 10:02:13 UTC,35.53,77.55,10.0,3.7[ML],"150km NNE of Alchi(Leh),Jammu & Kashmir,India"
2010-05-30 10:19:27 UTC,36.8,70.18,33.0,4.3[ML],"46km SW of Fayzabad, Afghanistan"
2010-05-30 13:53:48 UTC,36.1,70.54,33.0,4.7[ML],"111km S of Fayzabad, Afghanistan"
2010-05-30 23:54:19 UTC,37.29,69.23,33.0,4.3[ML],"118km W of Fayzabad, Afghanistan"
2010-05-31 00:22:15 UTC,37.57,69.45,33.0,4.5[ML],"110km WNW of Fayzabad, Afghanistan"
2010-05-31 11:37:02 UTC,29.96,79.98,10.0,3.6[ML],"47km NNW of Pithoragarh, Uttarakhand, India"
2010-05-31 19:51:46 UTC,11.23,93.92,105.0,6.1[ML],"137km ESE of Portblair, Andaman and Nicobar island, India"
2010-06-01 03:54:26 UTC,25.7,96.25,33.0,4.5[MB],"186km ESE of Mokokchung, Nagaland, India"
2010-06-01 13:33:56 UTC,24.15,94.83,33.0,4.3[ML],"93km SSE of Ukhrul, Manipur, India"
2010-06-01 15:13:09 UTC,34.66,81.4,10.0,4.3[ML],"314km NE of Hanley, Jammu & Kashmir, India"
2010-06-01 15:58:11 UTC,25.6,99.47,33.0,4.8[MB],"368km SE of Changlang, Arunachal Pradesh, India"
2010-06-01 17:09:53 UTC,29.43,69.95,10.0,4.6[ML],"363km WNW of Bikaner, Rajasthan, India"
2010-06-01 17:40:07 UTC,26.26,74.56,10.0,2.7[ML],"25km S of Pushkar, Rajasthan, India"
2010-06-02 00:56:16 UTC,36.23,76.5,33.0,4.1[ML],"189km N of Kargil, Laddakh, India"
2010-06-02 02:04:47 UTC,4.58,95.47,33.0,4.5[MB],"320km SSE of Campbell Bay, Andaman and Nicobar island, India"
2010-06-02 03:30:05 UTC,31.56,76.82,18.0,3.1[ML],"9km WSW of Mandi, Himachal Pradesh, India"
2010-06-02 08:05:20 UTC,31.61,80.52,33.0,4.0[ML],"148km NE of Joshimath, Uttarakhand , India"
2010-06-02 15:01:24 UTC,38.38,75.53,33.0,4.1[ML],"428km N of Kargil, Laddakh, India"
2010-06-02 16:41:21 UTC,38.54,75.31,33.0,4.4[ML],"447km ENE of Fayzabad, Afghanistan"
2010-06-02 18:06:04 UTC,28.71,76.64,10.0,2.6[ML],"11km N of Jhajjar, Haryana"
2010-06-03 05:35:44 UTC,33.28,96.7,10.0,5.2[MB],"587km NNE of Pangin, Arunachal Pradesh, India"
2010-06-03 05:47:02 UTC,33.12,95.98,10.0,4.5[MB],"557km N of Pangin, Arunachal Pradesh, India"
2010-06-03 08:24:31 UTC,36.47,70.45,33.0,4.1[ML],"70km S of Fayzabad, Afghanistan"
2010-06-03 09:24:15 UTC,4.85,95.91,66.0,5.5[MB],"326km SE of Campbell Bay, Andaman and Nicobar island, India"
2010-06-03 20:47:04 UTC,33.38,96.2,10.0,4.8[MB],"589km N of Pangin, Arunachal Pradesh, India"
2010-06-03 22:31:12 UTC,36.29,77.33,10.0,4.4[ML],"221km NNE of Kargil, Laddakh, India"
2010-06-04 11:49:37 UTC,36.54,69.88,183.0,5.1[MB],"86km SW of Fayzabad, Afghanistan"
2010-06-04 11:58:05 UTC,33.34,75.32,33.0,3.5[ML],"53km NE of Katra, Jammu and Kashmir, India"
2010-06-05 16:59:14 UTC,28.16,65.83,10.0,4.7[ML],"729km NNW of Dwarka, Gujarat, India"
2010-06-06 09:00:51 UTC,36.1,69.7,79.0,4.3[MB],"134km SW of Fayzabad, Afghanistan"
2010-06-06 12:58:42 UTC,35.96,70.24,33.0,4.1[ML],"129km SSW of Fayzabad, Afghanistan"
2010-06-06 16:42:43 UTC,33.66,96.33,33.0,4.6[MB],"621km N of Pangin, Arunachal Pradesh, India"
2010-06-07 12:04:01 UTC,35.85,69.58,33.0,4.2[ML],"147km NNE of Kabul , Afghanistan"
2010-06-07 17:12:34 UTC,28.83,77.32,10.0,3.2[ML],"26km NNE of New Delhi, India"
2010-06-07 22:20:59 UTC,35.69,66.65,33.0,4.1[ML],"264km WNW of Kabul , Afghanistan"
2010-06-07 22:56:23 UTC,39.8,74.23,33.0,3.9[ML],"343km S of Bishkek, Kyrgyzstan"
2010-06-08 07:30:22 UTC,37.49,71.69,33.0,4.3[ML],"109km ENE of Fayzabad, Afghanistan"
2010-06-08 11:46:51 UTC,28.53,79.59,10.0,2.7[ML],"132km SSW of Pithoragarh, Uttarakhand, India"
2010-06-09 16:01:09 UTC,35.6,68.93,33.0,4.3[ML],"118km NNW of Kabul , Afghanistan"
2010-06-12 09:42:44 UTC,30.97,78.6,10.0,2.9[ML],"31km NNE of Uttarkashi, Uttarakhand, India"
2010-06-12 11:24:46 UTC,37.34,71.5,33.0,3.9[ML],"88km ENE of Fayzabad, Afghanistan"
2010-06-12 19:00:03 UTC,36.2,70.87,33.0,4.1[ML],"104km SSE of Fayzabad, Afghanistan"
2010-06-12 19:26:50 UTC,7.9,91.96,33.0,7.0[MB],"236km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-12 22:44:42 UTC,7.72,91.97,33.0,5.2[MB],"227km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-12 22:58:02 UTC,8.22,92.27,33.0,4.8[MB],"225km NW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-13 02:50:35 UTC,8.3,92.5,10.0,4.8[MB],"211km NW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-13 04:01:08 UTC,7.95,92.18,33.0,5.0[MB],"217km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-13 06:26:05 UTC,7.82,91.97,33.0,5.1[MB],"231km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-13 07:05:37 UTC,7.96,91.99,33.0,5.1[MB],"236km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-13 14:10:54 UTC,36.3,70.94,33.0,4.5[ML],"95km SSE of Fayzabad, Afghanistan"
2010-06-13 14:31:52 UTC,29.33,81.4,10.0,4.3[ML],"117km ESE of Pithoragarh, Uttarakhand, India"
2010-06-13 14:38:00 UTC,29.94,81.56,10.0,4.0[ML],"135km ENE of Pithoragarh, Uttarakhand, India"
2010-06-14 16:55:44 UTC,29.28,80.28,10.0,2.9[ML],"34km S of Pithoragarh, Uttarakhand, India"
2010-06-15 03:39:01 UTC,27.94,65.52,10.0,4.1[ML],"722km NNW of Dwarka, Gujarat, India"
2010-06-15 08:08:39 UTC,33.13,95.68,33.0,4.5[MB],"556km N of Pangin, Arunachal Pradesh, India"
2010-06-15 09:14:31 UTC,7.51,91.78,33.0,4.2[ML],"240km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-15 23:24:28 UTC,7.58,91.79,33.0,4.8[ML],"241km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-15 23:39:15 UTC,38.58,71.56,33.0,4.7[ML],"186km NNE of Fayzabad, Afghanistan"
2010-06-16 00:12:21 UTC,35.95,69.75,33.0,4.5[ML],"146km SSW of Fayzabad, Afghanistan"
2010-06-16 07:50:45 UTC,14.2,92.7,33.0,4.7[ML],"108km NNW of Diglipur, Andaman and Nicobar island, India"
2010-06-16 11:17:39 UTC,36.57,71.28,33.0,4.1[ML],"87km SE of Fayzabad, Afghanistan"
2010-06-16 12:10:46 UTC,7.82,91.88,33.0,4.3[ML],"240km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-17 12:48:55 UTC,29.88,80.72,10.0,3.2[ML],"58km NE of Pithoragarh, Uttarakhand, India"
2010-06-17 16:27:35 UTC,29.91,80.76,10.0,2.9[ML],"63km NE of Pithoragarh, Uttarakhand, India"
2010-06-18 05:15:22 UTC,34.4,73.29,10.0,3.7[ML],"82km NNE of Islamabad, Pakistan"
2010-06-18 23:09:32 UTC,13.29,92.82,10.0,6.1[MB],"17km W of Diglipur, Andaman and Nicobar island, India"
2010-06-19 09:23:38 UTC,27.89,76.49,10.0,3.0[ML],"81km S of Jhajjar, Haryana"
2010-06-19 12:58:29 UTC,37.51,71.47,33.0,4.7[ML],"93km ENE of Fayzabad, Afghanistan"
2010-06-19 14:42:04 UTC,37.15,71.28,33.0,4.4[ML],"65km E of Fayzabad, Afghanistan"
2010-06-20 02:10:33 UTC,8.11,92.8,10.0,4.3[ML],"172km NW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-20 09:36:04 UTC,36.25,70.5,33.0,4.2[ML],"94km S of Fayzabad, Afghanistan"
2010-06-21 08:42:19 UTC,32.77,75.99,10.0,3.4[ML],"68km NNW of Dharamshala, Himachal Pradesh, India"
2010-06-22 07:24:29 UTC,39.1,74.57,33.0,4.7[ML],"416km NE of Fayzabad, Afghanistan"
2010-06-22 10:22:32 UTC,38.1,72.46,33.0,4.7[ML],"201km NE of Fayzabad, Afghanistan"
2010-06-22 15:42:20 UTC,30.5,79.65,33.0,2.8[ML],"10km SE of Joshimath, Uttarakhand , India"
2010-06-22 23:14:10 UTC,29.74,80.53,10.0,4.8[ML],"34km ENE of Pithoragarh, Uttarakhand, India"
2010-06-23 04:51:50 UTC,37.27,71.97,96.0,4.3[ML],"127km E of Fayzabad, Afghanistan"
2010-06-23 10:01:48 UTC,37.19,71.53,33.0,4.5[ML],"87km E of Fayzabad, Afghanistan"
2010-06-23 11:47:50 UTC,25.87,63.3,10.0,4.6[ML],"557km ENE of Muscat, Oman"
2010-06-23 11:58:59 UTC,25.94,62.99,10.0,4.3[ML],"533km ENE of Muscat, Oman"
2010-06-24 04:08:35 UTC,7.82,91.94,21.0,5.4[MB],"234km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-24 18:07:44 UTC,7.56,91.81,10.0,4.9[MB],"239km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-24 23:48:30 UTC,36.4,70.91,33.0,4.7[ML],"84km SSE of Fayzabad, Afghanistan"
2010-06-25 07:29:01 UTC,7.72,91.89,33.0,5.0[MB],"235km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-06-26 01:18:09 UTC,1.22,99.8,33.0,4.9[MB],"299km SW of Kuala Lumpur, Malaysia"
2010-06-27 09:43:52 UTC,14.4,95.34,33.0,4.7[MB],"284km ENE of Diglipur, Andaman and Nicobar island, India"
2010-06-27 14:58:09 UTC,36.91,71.28,33.0,4.5[ML],"68km ESE of Fayzabad, Afghanistan"
2010-06-28 03:30:14 UTC,35.43,70.21,33.0,4.4[ML],"133km NE of Kabul , Afghanistan"
2010-06-29 08:05:10 UTC,36.75,69.87,33.0,4.6[ML],"71km WSW of Fayzabad, Afghanistan"
2010-06-30 02:09:25 UTC,36.63,70.62,33.0,4.3[ML],"52km S of Fayzabad, Afghanistan"
2010-06-30 19:16:43 UTC,38.59,93.63,10.0,4.5[MB],"1171km N of Pangin, Arunachal Pradesh, India"
2010-07-01 02:12:30 UTC,36.36,70.24,33.0,4.7[ML],"86km SSW of Fayzabad, Afghanistan"
2010-07-01 15:21:47 UTC,1.4,97.39,33.0,5.0[MB],"515km WSW of Kuala Lumpur, Malaysia"
2010-07-02 13:35:15 UTC,37.65,74.21,33.0,4.4[ML],"329km ENE of Fayzabad, Afghanistan"
2010-07-02 18:23:08 UTC,10.19,92.1,13.0,5.4[MB],"173km SSW of Portblair, Andaman and Nicobar island, India"
2010-07-04 01:56:52 UTC,39.3,70.14,33.0,4.6[ML],"143km NE of Dushanbe, Tajikistan"
2010-07-04 02:35:58 UTC,29.77,80.54,10.0,4.5[ML],"37km NE of Pithoragarh, Uttarakhand, India"
2010-07-05 02:04:09 UTC,30.95,80.53,10.0,4.7[ML],"102km ENE of Joshimath, Uttarakhand , India"
2010-07-05 10:48:41 UTC,18.43,76.84,16.0,2.7[ML],"134km WSW of Nizamabad, Telangana, India"
2010-07-05 14:54:11 UTC,34.38,73.43,15.0,3.9[ML],"85km NNE of Islamabad, Pakistan"
2010-07-05 15:31:10 UTC,32.59,74.27,10.0,3.6[ML],"76km SW of Katra, Jammu and Kashmir, India"
2010-07-06 02:57:00 UTC,21.74,62.23,10.0,4.6[MB],"445km ESE of Muscat, Oman"
2010-07-06 19:08:23 UTC,29.8,80.53,10.0,4.7[ML],"38km NE of Pithoragarh, Uttarakhand, India"
2010-07-07 04:04:04 UTC,39.6,70.83,33.0,4.2[ML],"210km NE of Dushanbe, Tajikistan"
2010-07-07 16:52:03 UTC,18.12,76.66,10.0,2.9[ML],"163km WSW of Nizamabad, Telangana, India"
2010-07-07 23:44:11 UTC,31.23,80.66,10.0,3.4[ML],"129km NE of Joshimath, Uttarakhand , India"
2010-07-08 13:47:00 UTC,14.44,93.5,33.0,5.3[MB],"142km NNE of Diglipur, Andaman and Nicobar island, India"
2010-07-08 19:06:32 UTC,32.35,75.59,10.0,3.9[ML],"70km WNW of Dharamshala, Himachal Pradesh, India"
2010-07-09 02:08:40 UTC,11.29,93.48,90.0,4.3[ML],"90km ESE of Portblair, Andaman and Nicobar island, India"
2010-07-09 16:52:44 UTC,27.92,76.43,10.0,2.4[ML],"79km SSW of Jhajjar, Haryana"
2010-07-09 18:25:07 UTC,35.17,68.87,27.0,4.0[ML],"75km NNW of Kabul , Afghanistan"
2010-07-10 03:16:19 UTC,30.1,79.62,10.0,4.4[ML],"51km S of Joshimath, Uttarakhand , India"
2010-07-10 05:49:13 UTC,27.78,80.6,10.0,2.6[ML],"109km NNW of Lucknow, Uttar Pradesh, India"
2010-07-10 10:15:45 UTC,29.18,87.2,33.0,4.7[ML],"224km NW of Lachung, Sikkim, India"
2010-07-10 16:49:21 UTC,31.72,77.33,10.0,4.0[ML],"33km SE of Kullu, Himachal Pradesh, India"
2010-07-11 01:26:44 UTC,30.36,79.44,10.0,3.5[ML],"24km SSW of Joshimath, Uttarakhand , India"
2010-07-11 13:40:16 UTC,32.81,76.25,10.0,3.3[ML],"66km N of Dharamshala, Himachal Pradesh, India"
2010-07-11 19:22:40 UTC,36.34,70.72,33.0,4.4[ML],"85km S of Fayzabad, Afghanistan"
2010-07-11 21:08:24 UTC,7.64,91.88,33.0,5.1[MB],"234km WNW of Campbell Bay, Andaman and Nicobar island, India"
2010-07-12 21:02:06 UTC,2.36,97.14,33.0,4.6[MB],"512km W of Kuala Lumpur, Malaysia"
2010-07-14 12:30:08 UTC,36.2,70.31,33.0,4.2[ML],"102km SSW of Fayzabad, Afghanistan"
2010-07-15 15:35:05 UTC,36.39,70.8,96.0,4.5[ML],"82km SSE of Fayzabad, Afghanistan"
2010-07-16 17:58:37 UTC,38.32,74.27,33.0,4.7[ML],"354km ENE of Fayzabad, Afghanistan"
2010-07-16 23:31:34 UTC,35.74,70.15,33.0,4.5[ML],"155km SSW of Fayzabad, Afghanistan"
2010-07-17 01:53:38 UTC,32.98,73.97,10.0,3.5[ML],"54km SW of Rajouri, Jammu and Kashmir"
2010-07-18 01:54:42 UTC,29.79,70.0,10.0,4.5[ML],"377km WNW of Bikaner, Rajasthan, India"
2010-07-18 11:49:16 UTC,30.7,79.79,10.0,2.9[ML],"27km NE of Joshimath, Uttarakhand , India"
2010-07-19 00:29:49 UTC,36.42,70.94,33.0,4.1[ML],"83km SSE of Fayzabad, Afghanistan"
2010-07-19 17:45:42 UTC,27.51,62.66,33.0,4.6[MB],"611km NE of Muscat, Oman"
2010-07-20 08:31:00 UTC,28.76,77.2,10.0,2.4[ML],"16km N of New Delhi, India"
2010-07-20 16:52:35 UTC,36.64,70.89,33.0,4.1[ML],"59km SSE of Fayzabad, Afghanistan"
2010-07-21 00:38:45 UTC,35.83,70.58,33.0,4.2[ML],"141km S of Fayzabad, Afghanistan"
2010-07-21 02:57:16 UTC,27.58,91.29,10.0,4.2[ML],"57km W of Tawang, Arunachal Pradesh, India"
2010-07-21 04:59:41 UTC,36.37,70.87,33.0,4.0[ML],"86km SSE of Fayzabad, Afghanistan"
2010-07-21 06:23:18 UTC,36.6,70.74,33.0,4.3[ML],"58km SSE of Fayzabad, Afghanistan"
2010-07-21 16:05:36 UTC,2.14,96.81,33.0,4.4[MB],"553km WSW of Kuala Lumpur, Malaysia"
2010-07-21 22:19:42 UTC,31.5,77.5,10.0,2.7[ML],"53km NE of Shimla, Himachal Pradesh, India"
2010-07-22 06:20:27 UTC,10.92,91.83,33.0,4.4[ML],"125km SW of Portblair, Andaman and Nicobar island, India"
2010-07-22 12:43:15 UTC,33.78,69.92,33.0,3.3[ML],"108km SE of Kabul , Afghanistan"
2010-07-23 08:48:31 UTC,28.52,75.35,10.0,2.1[ML],"127km W of Jhajjar, Haryana"
2010-07-24 02:11:25 UTC,1.11,99.61,33.0,5.3[MB],"322km SW of Kuala Lumpur, Malaysia"
2010-07-24 14:21:01 UTC,38.21,73.12,96.0,4.2[ML],"257km ENE of Fayzabad, Afghanistan"
2010-07-24 19:08:57 UTC,36.46,70.81,33.0,4.4[ML],"74km SSE of Fayzabad, Afghanistan"
2010-07-25 06:25:14 UTC,10.91,91.81,33.0,4.0[ML],"127km SW of Portblair, Andaman and Nicobar island, India"
2010-07-25 13:06:18 UTC,30.19,78.53,10.0,3.1[ML],"27km ENE of Rishikesh, Uttarakhand, India"
2010-07-25 20:37:29 UTC,36.13,70.15,33.0,4.2[ML],"113km SSW of Fayzabad, Afghanistan"
2010-07-26 06:19:13 UTC,33.68,73.54,15.0,3.6[ML],"45km E of Islamabad, Pakistan"
2010-07-26 15:24:49 UTC,36.42,69.79,33.0,4.7[ML],"101km SW of Fayzabad, Afghanistan"
2010-07-26 19:13:27 UTC,26.43,91.32,33.0,4.1[ML],"52km NW of Guwahati, Assam, India"
2010-07-26 22:58:10 UTC,36.4,70.49,33.0,4.0[ML],"78km S of Fayzabad, Afghanistan"
2010-07-27 10:14:23 UTC,30.17,95.0,33.0,4.8[MB],"227km N of Pangin, Arunachal Pradesh, India"
2010-07-27 19:38:15 UTC,32.5,70.63,33.0,4.2[ML],"260km WSW of Islamabad, Pakistan"
2010-07-28 03:55:40 UTC,36.53,69.1,33.0,4.6[ML],"143km WSW of Fayzabad, Afghanistan"
2010-07-29 06:38:04 UTC,36.28,70.83,33.0,4.2[ML],"94km SSE of Fayzabad, Afghanistan"
2010-07-29 12:10:06 UTC,30.24,94.75,33.0,4.7[MB],"238km NNW of Pangin, Arunachal Pradesh, India"
2010-07-30 01:04:32 UTC,30.31,94.83,10.0,4.6[MB],"244km N of Pangin, Arunachal Pradesh, India"
2010-07-30 18:03:36 UTC,30.49,94.83,33.0,4.6[MB],"264km N of Pangin, Arunachal Pradesh, India"
2010-07-30 23:57:27 UTC,36.12,78.16,33.0,3.9[ML],"225km NNE of Leh, Laddakh, India"
2010-07-31 23:34:50 UTC,36.23,69.64,96.0,4.7[ML],"126km SW of Fayzabad, Afghanistan"
2010-08-01 16:43:45 UTC,38.26,74.15,96.0,4.9[ML],"342km ENE of Fayzabad, Afghanistan"
2010-08-02 03:47:51 UTC,38.52,75.23,10.0,3.9[ML],"440km ENE of Fayzabad, Afghanistan"
2010-08-02 12:12:46 UTC,35.78,70.15,33.0,4.4[ML],"151km SSW of Fayzabad, Afghanistan"
2010-08-02 18:36:20 UTC,32.82,69.28,33.0,4.0[ML],"193km S of Kabul , Afghanistan"
2010-08-03 01:48:12 UTC,11.2,93.27,79.0,5.0[MB],"75km SE of Portblair, Andaman and Nicobar island, India"
2010-08-03 16:26:26 UTC,38.44,69.59,33.0,5.3[ML],"71km E of Dushanbe, Tajikistan"
2010-08-05 06:08:49 UTC,36.55,70.32,33.0,4.7[ML],"64km SSW of Fayzabad, Afghanistan"
2010-08-05 18:14:17 UTC,26.47,97.8,33.0,4.3[MB],"182km SE of Changlang, Arunachal Pradesh, India"
2010-08-05 18:17:46 UTC,26.33,97.2,33.0,4.6[MB],"166km SSE of Changlang, Arunachal Pradesh, India"
2010-08-05 22:14:32 UTC,35.2,70.52,96.0,4.2[ML],"139km ENE of Kabul , Afghanistan"
2010-08-06 12:00:43 UTC,31.32,80.71,10.0,3.5[ML],"138km NE of Joshimath, Uttarakhand , India"
2010-08-06 16:10:40 UTC,32.77,77.94,38.0,3.1[ML],"91km NE of Manali, Himachal Pradesh, India"
2010-08-06 20:25:28 UTC,22.95,93.7,72.0,4.2[MB],"67km SE of Champhai, Mizoram, India"
2010-08-07 07:39:33 UTC,17.14,73.46,10.0,3.4[ML],"96km WNW of Kolhapur, Maharashtra, India"
2010-08-08 18:13:43 UTC,31.35,74.47,10.0,3.6[ML],"49km SW of Amritsar, Punjab, India"
2010-08-09 02:54:51 UTC,30.3,94.6,33.0,4.9[MB],"248km NNW of Pangin, Arunachal Pradesh, India"
2010-08-09 07:14:47 UTC,30.3,94.54,33.0,4.4[MB],"250km NNW of Pangin, Arunachal Pradesh, India"
2010-08-09 22:21:46 UTC,13.71,92.72,31.0,5.3[ML],"57km NNW of Diglipur, Andaman and Nicobar island, India"
2010-08-10 14:04:17 UTC,30.32,94.31,33.0,4.7[MB],"259km NNW of Pangin, Arunachal Pradesh, India"
2010-08-11 23:55:19 UTC,23.5,70.31,10.0,3.9[ML],"142km NNW of Rajkot, Gujarat, India"
2010-08-13 17:11:07 UTC,31.37,77.74,10.0,3.4[ML],"61km ENE of Shimla, Himachal Pradesh, India"
2010-08-14 08:51:05 UTC,30.83,76.75,10.0,2.7[ML],"11km NNW of Chandigarh, Chandigarh, India"
2010-08-14 14:15:49 UTC,35.5,69.21,33.0,4.5[ML],"105km N of Kabul , Afghanistan"
2010-08-14 20:17:57 UTC,28.3,66.3,33.0,5.0[ML],"688km W of Bikaner, Rajasthan, India"
2010-08-15 02:21:42 UTC,35.63,70.8,96.0,4.4[ML],"165km S of Fayzabad, Afghanistan"
2010-08-15 06:08:53 UTC,26.43,74.34,10.0,4.0[ML],"22km WSW of Pushkar, Rajasthan, India"
2010-08-16 19:36:45 UTC,19.34,73.79,10.0,2.5[ML],"73km S of Nashik, Maharashtra, India"
2010-08-17 01:39:28 UTC,11.47,94.89,10.0,5.2[MB],"236km E of Portblair, Andaman and Nicobar island, India"
2010-08-17 08:42:07 UTC,37.13,71.71,33.0,4.3[ML],"102km E of Fayzabad, Afghanistan"
2010-08-17 15:59:48 UTC,27.1,66.43,33.0,4.5[ML],"597km NNW of Dwarka, Gujarat, India"
2010-08-17 18:31:09 UTC,35.2,81.53,33.0,4.3[ML],"366km NE of Hanley, Jammu & Kashmir, India"
2010-08-19 10:38:12 UTC,31.38,78.61,10.0,3.1[ML],"74km NNE of Uttarkashi, Uttarakhand, India"
2010-08-19 22:19:16 UTC,11.28,95.23,10.0,5.0[MB],"275km E of Portblair, Andaman and Nicobar island, India"
2010-08-20 16:57:16 UTC,39.35,71.21,68.0,5.3[ML],"227km ENE of Dushanbe, Tajikistan"
2010-08-20 20:52:27 UTC,37.98,76.9,33.0,3.7[ML],"387km N of Kargil, Laddakh, India"
2010-08-20 21:21:13 UTC,35.4,69.5,33.0,4.2[ML],"97km NNE of Kabul , Afghanistan"
2010-08-21 05:42:55 UTC,2.39,96.82,34.0,5.5[MB],"546km W of Kuala Lumpur, Malaysia"
2010-08-21 15:02:35 UTC,32.79,76.85,10.0,3.5[ML],"69km NNW of Manali, Himachal Pradesh, India"
2010-08-21 21:52:07 UTC,37.38,71.79,33.0,4.2[ML],"114km ENE of Fayzabad, Afghanistan"
2010-08-22 07:16:25 UTC,35.94,72.44,33.0,4.0[ML],"212km SE of Fayzabad, Afghanistan"
2010-08-22 22:59:28 UTC,35.38,67.98,33.0,4.4[ML],"144km NW of Kabul , Afghanistan"
2010-08-23 02:11:22 UTC,23.38,70.39,10.0,3.7[ML],"126km NNW of Rajkot, Gujarat, India"
2010-08-24 08:34:15 UTC,36.64,71.8,202.0,5.1[ML],"122km ESE of Fayzabad, Afghanistan"
2010-08-24 18:25:07 UTC,36.38,70.32,33.0,4.4[ML],"82km SSW of Fayzabad, Afghanistan"
2010-08-25 18:21:26 UTC,23.61,70.23,10.0,3.2[ML],"156km NNW of Rajkot, Gujarat, India"
2010-08-25 22:02:50 UTC,37.97,72.65,33.0,4.3[ML],"208km ENE of Fayzabad, Afghanistan"
